Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Assessment Score,Time Spent per Day,Material Name,Material Level,IQ of Student,Original IQ,Original Assessment Score
Parth Palla,14,Male,India,Karnataka,Visakhapatnam,Planning and development surveyor,Medium,Middle,Intermediate,Algebra,0.5875862745179744,-0.8362109551701286,Material_38,Medium,0.4998702059983886,108.30865276719636,79.94741411858496
Pooja Bahl,11,Male,India,Tripura,Bhalswa Jahangir Pur,Radio broadcast assistant,Medium,Middle,Intermediate,Earth Science,0.8585214817681343,0.9672814361946835,Material_40,Medium,1.5395481381606193,125.48351193071616,84.3375987962875
Pooja Barad,5,Male,India,Tamil Nadu,Nagpur,"Designer, textile",Medium,Elementary,Beginner,Intro to Science,0.2576057611700669,0.10912349777791805,Material_6,Basic,0.5845678689376551,109.70780762800588,74.60047007117362
Hredhaan Narasimhan,9,Male,India,Himachal Pradesh,New Delhi,Public relations officer,High,Elementary,Beginner,Reading Comprehension,0.4670105857218141,-1.5793844930141832,Material_31,Basic,-0.6621969588486294,89.11199649760461,77.99362765122646
Kalpit Bajwa,17,Male,India,Kerala,Farrukhabad,"Engineer, energy",Medium,High,Advanced,Calculus,1.2266417919848256,1.367478735839376,Material_42,Hard,0.11328549851434938,101.92250403746374,90.3025531551805
Logan Goyal,13,Male,India,Himachal Pradesh,Satara,"Scientist, clinical (histocompatibility and immunogenetics)",Low,Middle,Intermediate,Algebra,-0.6897288644761389,-1.184335287376593,Material_14,Medium,-0.5814253886479631,90.44629464869428,59.25003259802168
Jagdish Chaudry,9,Female,India,Tripura,Bidar,Plant breeder/geneticist,Medium,Elementary,Beginner,Reading Comprehension,-0.06757848746764052,1.2409782417536463,Material_16,Basic,-0.8478988848530944,86.0443114704847,69.33124382225232
Ekani Talwar,18,Male,India,Goa,Varanasi,Emergency planning/management officer,High,High,Advanced,Advanced Writing,-0.5219770966816244,-0.5548173861460803,Material_33,Hard,-1.0909735659712825,82.02886275768954,61.96825164420493
Krishna Sethi,15,Male,India,Tamil Nadu,Giridih,Corporate treasurer,High,High,Advanced,Calculus,-1.7017545827349336,-0.8857928168687337,Material_22,Hard,0.3389223816737369,105.64989073143596,42.85135246030753
Siya Baria,8,Female,India,Himachal Pradesh,Eluru,Advertising art director,High,Elementary,Beginner,Reading Comprehension,0.26011960347101026,1.022731131099853,Material_8,Basic,-1.1285552864676696,81.4080351564863,74.64120391327474
Pavani Acharya,18,Male,India,Chhattisgarh,Malegaon,"Journalist, broadcasting",High,High,Advanced,Calculus,-1.5398297456131103,1.12279566955714,Material_18,Hard,-1.0811941776508294,82.19041241832323,45.475152984745606
Jeevika Gokhale,11,Male,India,Odisha,Kumbakonam,Charity fundraiser,High,Middle,Intermediate,Algebra,-0.8534243418793346,1.1485985987737661,Material_38,Medium,0.2222351986519147,103.72228808393172,56.59754094144209
Triveni Kala,18,Male,India,Maharashtra,Morbi,Chief Technology Officer,Medium,High,Advanced,Advanced Writing,0.7504540004593204,0.10188371791160636,Material_42,Hard,0.1881291066922305,103.15887579258164,82.5864930414647
Charita Mand,16,Male,India,Arunachal Pradesh,Ranchi,"Administrator, arts",High,High,Advanced,Calculus,1.808461831532265,-0.40211614257308215,Material_29,Hard,1.0847400345079272,117.97035339861448,99.730258947743
Mekhala Shah,7,Male,India,Manipur,Mathura,"Conservation officer, nature",Medium,Elementary,Beginner,Math Basics,0.32629070986909414,0.9230309743990915,Material_42,Basic,-0.3217884403799276,94.73534213369348,75.71342845125169
Darpan Garg,5,Female,India,Manipur,Bidhannagar,Insurance broker,Low,Elementary,Beginner,Reading Comprehension,-0.46740688438145084,0.05340358807693721,Material_23,Basic,-0.1499649828300596,97.5737631418904,62.85249741030795
Abeer Ganesh,16,Male,India,West Bengal,Nadiad,Chief Operating Officer,High,High,Advanced,Advanced Writing,0.06328923308839672,0.07271557347861683,Material_15,Hard,2.0274871122732145,133.5439726768124,71.4518004949054
Jhalak Rama,18,Female,India,Karnataka,Alappuzha,Osteopath,High,High,Advanced,Advanced Writing,1.3492078975311859,0.4166782605188632,Material_45,Hard,-0.29216753497203,95.22466181908736,92.28859197249255
Dipta Iyengar,7,Male,India,Andhra Pradesh,Sikar,Forensic psychologist,High,Elementary,Beginner,Math Basics,1.457985498932851,1.1921661119130886,Material_24,Basic,-0.7819261682328523,87.13414138947797,94.05120438376876
Wyatt Sodhi,13,Male,India,West Bengal,Patiala,"Engineer, maintenance (IT)",Low,Middle,Intermediate,Earth Science,1.4850712592481892,1.5679346508704126,Material_27,Medium,1.5819305766086578,126.18364452835412,94.49009710327616
Isaac Basak,12,Male,India,Sikkim,Bidar,"Psychologist, forensic",Low,Middle,Intermediate,Algebra,-0.16304184309743203,-0.15743957551719628,Material_13,Medium,-0.8618188968069944,85.81436117773823,67.78437302084697
Baljiwan Pillay,5,Female,India,Uttarakhand,Gaya,"Engineer, aeronautical",High,Elementary,Beginner,Reading Comprehension,-0.41558940602252575,-0.6075809038373128,Material_20,Basic,-0.9526232231819193,84.31432788023022,63.692138377745934
Kai Nath,13,Female,India,Telangana,Firozabad,"Designer, furniture",High,Middle,Intermediate,Earth Science,1.1127758910867531,1.168066889543222,Material_39,Medium,0.6721579360993511,111.1547432809506,88.45749086700785
Mugdha Tailor,8,Female,India,Manipur,Tiruchirappalli,Optometrist,Low,Elementary,Beginner,Reading Comprehension,1.1959449770803532,-1.4202454740012327,Material_14,Basic,1.4895760395942923,124.6580026759441,89.80514756579376
Gautam Dey,14,Female,India,Karnataka,Haldia,Sub,Medium,Middle,Intermediate,Algebra,-0.5983825101301079,0.6890077842797835,Material_46,Medium,-0.7819812196811876,87.13323197239538,60.73019226159636
Barkha Gulati,13,Female,India,Goa,Raurkela Industrial Township,"Horticulturist, amenity",High,Middle,Intermediate,English Literature,1.1399085128068562,0.7816105987870253,Material_9,Medium,-0.7860646084261237,87.06577682649426,88.89714292017018
Yachana Sodhi,6,Female,India,Mizoram,Bhopal,Insurance account manager,Low,Elementary,Beginner,Intro to Science,1.3799539436995512,-0.09175519697047037,Material_27,Basic,1.0983106254830965,118.1945314652582,92.78679529629927
Girindra Srivastava,5,Male,India,Chhattisgarh,Amravati,Quantity surveyor,High,Elementary,Beginner,Reading Comprehension,-0.27770290900889805,-0.4279518536002298,Material_25,Basic,0.2508881551832646,104.195617831367,65.92642602384124
Devansh Baria,11,Male,India,Bihar,Junagadh,Veterinary surgeon,High,Middle,Intermediate,Earth Science,-1.2627631181701278,0.8824882103561951,Material_38,Medium,-2.1557692884325563,64.43907268379857,49.9646900768364
Caleb Barad,7,Female,India,Sikkim,Secunderabad,"Engineer, production",Low,Elementary,Beginner,Intro to Science,-1.2373558535658207,-0.49111770482353384,Material_21,Basic,-0.06541036814553908,98.97055493087464,50.37638475801223
Panini Khanna,7,Male,India,Assam,Yamunanagar,Theatre director,High,Elementary,Beginner,Reading Comprehension,-0.41767025564034455,0.5505446676453536,Material_11,Basic,0.3792387392100529,106.31589290504398,63.65842067010111
Utkarsh Krish,9,Male,India,Himachal Pradesh,Bareilly,"Journalist, newspaper",High,Elementary,Beginner,Math Basics,0.12027646278355854,-0.1751202067319071,Material_15,Basic,-0.4088607623020428,93.29695932321786,72.37521116999501
Leela Palan,17,Female,India,Uttarakhand,Munger,Sports development officer,Low,High,Advanced,Calculus,-0.4313401432772321,0.32378063357442183,Material_15,Hard,0.9442558607714604,115.64963866187928,63.43691630432126
Girindra Deshpande,16,Male,India,Tamil Nadu,Motihari,Furniture designer,High,High,Advanced,Advanced Writing,-0.7049237426337553,-0.37363031803024394,Material_32,Hard,-0.51224716809275,91.58907758027746,59.00381756401345
Gaurangi Samra,12,Male,India,Uttar Pradesh,Ujjain,Chief Strategy Officer,Low,Middle,Intermediate,Earth Science,0.2325418432139802,-1.0909906862831544,Material_35,Medium,-0.9235458306348648,84.79466905742481,74.19433891645659
Lila Comar,18,Male,India,Kerala,Varanasi,"Accountant, chartered certified",Low,High,Advanced,Advanced Writing,-0.5510373015897745,0.06190658448153647,Material_36,Hard,0.24956544834428385,104.17376750351896,61.49736538466887
Isha Rajagopal,17,Male,India,Meghalaya,Tumkur,"Production designer, theatre/television/film",Medium,High,Advanced,Physics,-0.5473105365143708,1.3110245693269977,Material_23,Hard,-1.5804528644522176,73.9429567719917,61.55775320616129
Harsh Dora,13,Female,India,Andhra Pradesh,Bhind,Professor Emeritus,High,Middle,Intermediate,Earth Science,0.7505846894548721,1.5706521405740455,Material_37,Medium,1.2271311175802362,120.32256913990844,82.58861070210999
Urvashi Ben,14,Male,India,Odisha,Udaipur,Translator,High,Middle,Intermediate,English Literature,1.8251085908971518,1.0093495712721807,Material_47,Medium,-0.019297763049263793,99.7323076561099,100.0
Maya Balakrishnan,8,Male,India,Manipur,Bhiwani,"Accountant, chartered public finance",Medium,Elementary,Beginner,Reading Comprehension,1.535035905203543,1.6106801934336625,Material_18,Basic,-3.9341809912880703,35.06077235979707,95.29971511241696
Panini Pandit,14,Male,India,Karnataka,Vijayawada,"Administrator, Civil Service",High,Middle,Intermediate,English Literature,-0.6043307855361022,-3.774895815231891,Material_30,Medium,0.11494188999943711,101.94986663658794,60.63380749192691
Arya Tiwari,14,Female,India,Uttarakhand,Kozhikode,"Engineer, control and instrumentation",Low,Middle,Intermediate,Algebra,1.8251085908971518,0.40679144143469304,Material_32,Medium,2.2432041016022386,137.1074886429533,100.0
Chatresh Lanka,7,Male,India,Chhattisgarh,Khora ,Insurance broker,High,Elementary,Beginner,Intro to Science,-0.17512430510189558,1.453858471990176,Material_5,Basic,0.539220747463153,108.95870023551188,67.58859101045678
Hardik Mukhopadhyay,11,Female,India,Rajasthan,Alappuzha,Environmental manager,Medium,Middle,Intermediate,Algebra,0.897244070201222,-0.5377729853439529,Material_42,Medium,-0.8517462503563662,85.98075528772351,84.96505255597167
Sanaya D’Alia,9,Female,India,Tamil Nadu,Jalgaon,Retail buyer,Medium,Elementary,Beginner,Intro to Science,0.428600719138663,1.557499021363475,Material_39,Basic,-0.5969880063125237,90.1892094895925,77.37124117935589
Oliver Bhandari,5,Male,India,Goa,Karaikudi,Surgeon,Medium,Elementary,Beginner,Reading Comprehension,-0.8232264771856292,-1.5685052547727665,Material_32,Basic,-0.1823045915144784,97.03953210035708,57.08686163262576
Pahal Puri,13,Male,India,Rajasthan,Shimoga,Ecologist,Low,Middle,Intermediate,Algebra,0.35169207639073985,0.046820404349366095,Material_49,Medium,-1.5266994559142755,74.83093101155096,76.12502756097193
Zayyan Bajaj,8,Male,India,Goa,Bulandshahr,"Librarian, academic",High,Elementary,Beginner,Reading Comprehension,1.1115802565641855,-1.260600626321836,Material_24,Basic,0.2933238187908002,104.89662967688552,88.43811702329671
Atharv Brar,17,Female,India,Andhra Pradesh,Sambalpur,Dramatherapist,Low,High,Advanced,Advanced Writing,0.5808084369776906,0.05732918122146023,Material_44,Hard,0.25954945349660175,104.33869731213989,79.83758727540973
Laban Jha,14,Male,India,Meghalaya,Gorakhpur,"Surveyor, rural practice",High,Middle,Intermediate,Algebra,0.36203026832106955,-0.3179684981701112,Material_5,Medium,0.17041347185183492,102.86622407423329,76.29254573724857
Zayan Dey,18,Male,India,Chhattisgarh,Giridih,Garment/textile technologist,Medium,High,Advanced,Calculus,0.03413458587383482,0.784936035913046,Material_46,Hard,1.9116085002817584,131.62972714033324,70.97938390946321
Bimala Karnik,9,Male,India,Assam,Tadepalligudem,"Civil engineer, contracting",Low,Elementary,Beginner,Reading Comprehension,-0.3193030138470595,0.9137256923570481,Material_38,Basic,0.44372230449922,107.38112293248123,65.25234551320946
Ishaan Gaba,15,Male,India,Meghalaya,Kulti,Radiation protection practitioner,Medium,High,Advanced,Physics,0.23390912207946193,-0.5507030898115477,Material_46,Hard,0.9271185109845086,115.36653986760676,74.21649405379111
Hemal Suresh,8,Male,India,Odisha,Ajmer,Newspaper journalist,Low,Elementary,Beginner,Intro to Science,-0.38766979979508026,-1.125913212243932,Material_32,Basic,-0.4681901206251626,92.31687371984027,64.14454258431347
Daksha Oza,17,Female,India,Himachal Pradesh,Vasai-Virar,Textile designer,Low,High,Advanced,Advanced Writing,-3.9091677158019604,0.7835298842731487,Material_31,Hard,-0.17367817705575386,97.1820353206636,7.082832700517287
Zansi Khanna,16,Female,India,Telangana,Bhatpara,Water quality scientist,Low,High,Advanced,Physics,-1.2227303163984258,0.3062826862504949,Material_13,Hard,-1.0120022245438811,83.33342220346819,50.6133742944669
Anirudh Khanna,12,Male,India,Chhattisgarh,Alwar,Research scientist (maths),Low,Middle,Intermediate,Algebra,-0.28926680608379923,-0.6580647203663331,Material_36,Medium,0.5579125200123536,109.26747716644223,65.73904674497962
Adweta Bhargava,7,Male,India,Uttar Pradesh,Meerut,Colour technologist,Low,Elementary,Beginner,Math Basics,0.5510171677282241,-0.21272410852005214,Material_41,Basic,-1.9315829354533607,68.14249748458583,79.3548549826385
Anmol Karan,15,Male,India,Gujarat,Tirunelveli,"Embryologist, clinical",High,High,Advanced,Advanced Writing,-0.2635854779292767,-0.23430896459003,Material_27,Hard,0.09336535264495877,101.59343511213604,66.15518230193193
Lucky Apte,15,Male,India,Tripura,Bhagalpur,Systems developer,Low,High,Advanced,Advanced Writing,1.8251085908971518,-0.3211366764973403,Material_30,Hard,-0.18970556765058094,96.91727239003912,100.0
Nachiket Mammen,11,Female,India,Rajasthan,Vellore,Water quality scientist,Low,Middle,Intermediate,Earth Science,1.0075330145990715,-0.30356593063523185,Material_28,Medium,-0.7544493387755717,87.58804221933151,86.75215449347795
Ladli Dewan,17,Female,India,Kerala,Ajmer,Immigration officer,Medium,High,Advanced,Advanced Writing,0.22399763053762065,-1.580926122751789,Material_23,Hard,-0.4874291877654717,91.99905580878284,74.05589005277623
Christopher Gokhale,5,Female,India,Tamil Nadu,Sagar,Horticultural therapist,Low,Elementary,Beginner,Math Basics,-0.926346653477691,-0.3237770528315273,Material_39,Basic,-1.2660684482550424,79.13639976463314,55.41592110586952
Sarthak Trivedi,16,Male,India,Jharkhand,Aurangabad,Mental health nurse,Low,High,Advanced,Physics,0.7414584821906364,-1.4922284933423904,Material_16,Hard,-0.9571830214417509,84.23900273337075,82.4407313042878
Utkarsh Koshy,12,Female,India,Tripura,Sri Ganganagar,"Engineer, petroleum",High,Middle,Intermediate,English Literature,-1.659218210953802,1.3647536183615367,Material_27,Medium,-0.3166137437775383,94.82082503432132,43.54060406970121
Bhavna Solanki,10,Female,India,Chhattisgarh,Dharmavaram,Interpreter,Medium,Elementary,Beginner,Math Basics,-0.3986985334752595,3.951760558045627,Material_46,Basic,-0.5396515716961023,91.13637318232128,63.96583499548217
Tejas Borah,18,Female,India,Tripura,Bhubaneswar,"Production assistant, radio",Low,High,Advanced,Physics,3.7152446579354295,-0.690001654666253,Material_50,Hard,-0.38670935927219807,93.66288728565978,130.6274200555361
Lajita Pillai,8,Male,India,Haryana,Mumbai,Further education lecturer,High,Elementary,Beginner,Math Basics,-1.3828154045495198,-1.0051249574800047,Material_11,Basic,-0.27107574535920326,95.57308560004952,48.01938472676675
Sneha De,7,Female,India,Karnataka,Singrauli,"Engineer, maintenance",Medium,Elementary,Beginner,Math Basics,-0.8602198520952327,0.5981288742081641,Material_3,Basic,2.053665131920676,133.97641794348257,56.48742773345484
Anvi Boase,18,Female,India,Andhra Pradesh,Bharatpur,Ambulance person,Medium,High,Advanced,Advanced Writing,-0.5061264895050593,-1.5571209142696243,Material_5,Hard,0.4507838168566051,107.49777490370016,62.2250919916264
Harish Trivedi,17,Male,India,Manipur,Nashik,Learning disability nurse,High,High,Advanced,Advanced Writing,-1.0414972619293499,0.4922596615286551,Material_20,Hard,0.6229775445830151,110.34231255430896,53.55004165083868
Maanav Nori,18,Male,India,Punjab,Guntakal,Merchant navy officer,High,High,Advanced,Physics,-0.6730450642924364,-1.4336988178406918,Material_6,Hard,0.2549861033744169,104.2633134906334,59.52037385295026
Aditya Dubey,17,Male,India,Maharashtra,Ujjain,Solicitor,Medium,High,Advanced,Physics,0.721855324738956,0.20107717575621797,Material_23,Hard,-0.5648514285031443,90.72008658219916,82.1230853167012
Triveni Natarajan,15,Male,India,Odisha,Vadodara,Architectural technologist,Low,High,Advanced,Physics,-0.7462483006658502,-0.6270007018245811,Material_42,Hard,-0.16065057056072515,97.397243607642,58.334201963565405
Hredhaan Balasubramanian,17,Male,India,Goa,Sasaram,"Production assistant, television",High,High,Advanced,Calculus,0.911826633563087,0.8708364580254958,Material_24,Hard,-0.08558557539697846,98.63727254368608,85.20134575272027
Nathan Sangha,18,Male,India,Haryana,Rajahmundry,Insurance claims handler,High,High,Advanced,Advanced Writing,1.0814845111159674,-1.289106420280218,Material_36,Hard,-0.5101418348373731,91.62385642960648,87.95045105373961
Janani Bhasin,14,Male,India,Odisha,Rajpur Sonarpur,Exercise physiologist,Medium,Middle,Intermediate,Earth Science,-0.7172217534064594,-0.3516704244689377,Material_14,Medium,-0.5339821979582774,91.23002785410026,58.80454284070038
